         1      -0.890107579460145E+02       0.479548926604938E+02
      -0.895652701504252E+02       0.468323934356759E+02
      -0.895416860791241E+02       0.468351710000000E+02
      -0.895356830000000E+02       0.468358780000000E+02
      -0.895248038955002E+02       0.468388583092897E+02
      -0.895173693461126E+02       0.468408949894784E+02
      -0.895139380000000E+02       0.468418350000000E+02
      -0.894990800000000E+02       0.468416210000000E+02
      -0.894938989227272E+02       0.468395209031443E+02
      -0.894912520000000E+02       0.468384480000000E+02
      -0.894715400000000E+02       0.468373590000000E+02
      -0.894684416119179E+02       0.468375523966179E+02
      -0.894399136803044E+02       0.468393330662252E+02
      -0.894383582032794E+02       0.468394301567083E+02
      -0.894370470000000E+02       0.468395120000000E+02
      -0.894355539680217E+02       0.468398169077776E+02
      -0.894151540000000E+02       0.468439830000000E+02
      -0.893720320000000E+02       0.468573860000000E+02
      -0.893706183611307E+02       0.468579144652789E+02
      -0.893454077646902E+02       0.468673390256584E+02
      -0.893357718529845E+02       0.468709412502982E+02
      -0.893352417720144E+02       0.468711394122148E+02
      -0.893249697867211E+02       0.468749794223407E+02
      -0.893242572137736E+02       0.468752458058349E+02
      -0.893181289356534E+02       0.468775367602477E+02
      -0.893073029317019E+02       0.468815838809952E+02
      -0.892920262177397E+02       0.468872948253386E+02
      -0.892878201118265E+02       0.468888672077785E+02
      -0.892843521406611E+02       0.468901636508722E+02
      -0.892764849261463E+02       0.468931046776102E+02
      -0.892491430000000E+02       0.469033260000000E+02
      -0.892299887231141E+02       0.469120130496894E+02
      -0.892279140000000E+02       0.469129540000000E+02
      -0.892260088157389E+02       0.469142669124581E+02
      -0.892015110000000E+02       0.469311490000000E+02
      -0.891976276020311E+02       0.469351631403180E+02
      -0.891859327074300E+02       0.469472517669043E+02
      -0.891682440000000E+02       0.469655360000000E+02
      -0.891677891095392E+02       0.469658786975077E+02
      -0.891425950000000E+02       0.469848590000000E+02
      -0.891286980000000E+02       0.469925990000000E+02
      -0.891232190774925E+02       0.469934563543184E+02
      -0.891228465671128E+02       0.469935146455942E+02
      -0.891183390000000E+02       0.469942200000000E+02
      -0.891155081209452E+02       0.469915623285616E+02
      -0.891131580000000E+02       0.469893560000000E+02
      -0.891062770000000E+02       0.469864800000000E+02
      -0.890910040407143E+02       0.469855558823714E+02
      -0.890867420000000E+02       0.469852980000000E+02
      -0.890844882459045E+02       0.469856053777742E+02
      -0.890804564244548E+02       0.469861552568873E+02
      -0.890656081857654E+02       0.469881803307709E+02
      -0.890631030000000E+02       0.469885220000000E+02
      -0.890616603652377E+02       0.469891877515354E+02
      -0.890607642073446E+02       0.469896013132412E+02
      -0.890580207940709E+02       0.469908673520522E+02
      -0.890496139180428E+02       0.469947469831062E+02
      -0.890394900000000E+02       0.469994190000000E+02
      -0.890289300000000E+02       0.470011400000000E+02
      -0.890277083740710E+02       0.469999010869116E+02
      -0.890231412326007E+02       0.469952693160809E+02
      -0.890229940000000E+02       0.469951200000000E+02
      -0.890225225488922E+02       0.469951237214271E+02
      -0.889984170000000E+02       0.469953140000000E+02
      -0.889871970000000E+02       0.469972390000000E+02
      -0.889728020000000E+02       0.470020960000000E+02
      -0.889594090000000E+02       0.470084960000000E+02
      -0.889448254770809E+02       0.470195380542904E+02
      -0.889440450000000E+02       0.470201290000000E+02
      -0.889433962833894E+02       0.470208597973601E+02
      -0.889332794701874E+02       0.470322566696764E+02
      -0.889248385372809E+02       0.470417656160852E+02
      -0.889244920000000E+02       0.470421560000000E+02
      -0.889244310687385E+02       0.470422570691312E+02
      -0.889143651495856E+02       0.470589538136060E+02
      -0.889141890000000E+02       0.470592460000000E+02
      -0.889138341087233E+02       0.470601571798830E+02
      -0.889122161974858E+02       0.470643111511656E+02
      -0.889082152369074E+02       0.470745835783303E+02
      -0.889037060000000E+02       0.470861610000000E+02
      -0.889002506546461E+02       0.470895802879261E+02
      -0.888891400000000E+02       0.471005750000000E+02
      -0.888728839762657E+02       0.471071644471949E+02
      -0.888553720000000E+02       0.471142630000000E+02
      -0.888481760000000E+02       0.471150650000000E+02
      -0.888475963324095E+02       0.471155228299541E+02
      -0.888257112169746E+02       0.471328080147019E+02
      -0.888148340000000E+02       0.471413990000000E+02
      -0.887898130000000E+02       0.471509250000000E+02
      -0.887780220000000E+02       0.471504650000000E+02
      -0.887670720824096E+02       0.471547076825745E+02
      -0.887651059398164E+02       0.471554694891224E+02
      -0.887643510000000E+02       0.471557620000000E+02
      -0.887636759815004E+02       0.471563476145262E+02
      -0.887502334449413E+02       0.471680097314637E+02
      -0.887307553594683E+02       0.471849080087722E+02
      -0.887296880000000E+02       0.471858340000000E+02
      -0.886996600000000E+02       0.472048310000000E+02
      -0.886723950000000E+02       0.472191370000000E+02
      -0.886563590000000E+02       0.472256240000000E+02
      -0.886474169244018E+02       0.472262708450794E+02
      -0.886403230000000E+02       0.472267840000000E+02
      -0.886373381315378E+02       0.472277765792880E+02
      -0.886340028825850E+02       0.472288856730630E+02
      -0.886289281772305E+02       0.472305732005005E+02
      -0.886251200000000E+02       0.472318395604396E+02
      -0.886235790000000E+02       0.472323520000000E+02
      -0.886098300000000E+02       0.472388940000000E+02
      -0.885854594657038E+02       0.472422848276108E+02
      -0.885849120000000E+02       0.472423610000000E+02
      -0.885844590328846E+02       0.472425115602102E+02
      -0.885739970000000E+02       0.472459890000000E+02
      -0.885520904122640E+02       0.472602052286039E+02
      -0.885283875109438E+02       0.472755871706846E+02
      -0.885124116814876E+02       0.472859546476474E+02
      -0.885109937338430E+02       0.472868748214374E+02
      -0.885007800000000E+02       0.472935030000000E+02
      -0.884994984236212E+02       0.472946127505008E+02
      -0.884860276097508E+02       0.473062774805052E+02
      -0.884784378525811E+02       0.473128496497175E+02
      -0.884778892989984E+02       0.473133246566099E+02
      -0.884777330000000E+02       0.473134600000000E+02
      -0.884776662993670E+02       0.473135905948524E+02
      -0.884715715718068E+02       0.473255236157189E+02
      -0.884706629707386E+02       0.473273025886753E+02
      -0.884704840000000E+02       0.473276530000000E+02
      -0.884685810033484E+02       0.473297303221335E+02
      -0.884615408563045E+02       0.473374153872991E+02
      -0.884592620000000E+02       0.473399030000000E+02
      -0.884583068646022E+02       0.473406391948045E+02
      -0.884582517835313E+02       0.473406816499353E+02
      -0.884320504050933E+02       0.473608770261316E+02
      -0.884186730000000E+02       0.473711880000000E+02
      -0.883970892609953E+02       0.473809721259546E+02
      -0.883901869571248E+02       0.473841010097144E+02
      -0.883894590000000E+02       0.473844310000000E+02
      -0.883808877928615E+02       0.473869365729874E+02
      -0.883777893503506E+02       0.473878423233365E+02
      -0.883607579041709E+02       0.473928210306288E+02
      -0.883240830000000E+02       0.474035420000000E+02
      -0.883034470000000E+02       0.474122040000000E+02
      -0.882992094328777E+02       0.474145693481176E+02
      -0.882851950000000E+02       0.474223920000000E+02
      -0.882740534611446E+02       0.474242258497612E+02
      -0.882391610000000E+02       0.474299690000000E+02
      -0.882389841597686E+02       0.474300463477888E+02
      -0.882371212744108E+02       0.474308611514229E+02
      -0.882274460000000E+02       0.474350930000000E+02
      -0.882184240000000E+02       0.474415850000000E+02
      -0.882169770000000E+02       0.474454930000000E+02
      -0.882177809532132E+02       0.474485803706236E+02
      -0.882178220000000E+02       0.474487380000000E+02
      -0.882087616777780E+02       0.474509825701322E+02
      -0.881826757120205E+02       0.474574450091242E+02
      -0.881818200000000E+02       0.474576570000000E+02
      -0.881807871509338E+02       0.474577375152269E+02
      -0.881649464732069E+02       0.474589723672523E+02
      -0.881505710000000E+02       0.474600930000000E+02
      -0.881396510000000E+02       0.474626930000000E+02
      -0.880852520000000E+02       0.474689610000000E+02
      -0.880801550709025E+02       0.474682658073918E+02
      -0.880763880000000E+02       0.474677520000000E+02
      -0.880512694370526E+02       0.474696390016433E+02
      -0.880493260000000E+02       0.474697850000000E+02
      -0.880482260000000E+02       0.474700080000000E+02
      -0.880480770000000E+02       0.474749730000000E+02
      -0.880402910000000E+02       0.474759990000000E+02
      -0.880400894124723E+02       0.474760102396456E+02
      -0.880353198325786E+02       0.474762761707181E+02
      -0.880277575107286E+02       0.474766978129602E+02
      -0.879980118579421E+02       0.474783563014486E+02
      -0.879794600122231E+02       0.474793906718416E+02
      -0.879789340000000E+02       0.474794200000000E+02
      -0.879568479741529E+02       0.474791162698952E+02
      -0.879550538898458E+02       0.474790915973979E+02
      -0.879292690000000E+02       0.474787370000000E+02
      -0.879199960997909E+02       0.474781527171581E+02
      -0.879024160000000E+02       0.474770450000000E+02
      -0.878980360000000E+02       0.474748720000000E+02
      -0.878169580000000E+02       0.474719980000000E+02
      -0.878011840000000E+02       0.474733010000000E+02
      -0.877567390000000E+02       0.474607170000000E+02
      -0.877308040000000E+02       0.474491120000000E+02
      -0.877159420000000E+02       0.474398160000000E+02
      -0.877104710000000E+02       0.474062000000000E+02
      -0.877124210000000E+02       0.474014000000000E+02
      -0.877212740000000E+02       0.474010320000000E+02
      -0.877424170000000E+02       0.474058230000000E+02
      -0.877513800000000E+02       0.474050660000000E+02
      -0.877590570000000E+02       0.474030130000000E+02
      -0.877650190000000E+02       0.473986520000000E+02
      -0.878002940000000E+02       0.473921480000000E+02
      -0.878153710000000E+02       0.473847900000000E+02
      -0.878271150000000E+02       0.473861600000000E+02
      -0.878348220000000E+02       0.473904780000000E+02
      -0.878482520000000E+02       0.473948640000000E+02
      -0.878567000000000E+02       0.473953870000000E+02
      -0.878822450000000E+02       0.473955880000000E+02
      -0.879416130000000E+02       0.473900730000000E+02
      -0.879570580000000E+02       0.473872600000000E+02
      -0.879650630000000E+02       0.473744300000000E+02
      -0.879655980000000E+02       0.473686450000000E+02
      -0.879625670000000E+02       0.473625430000000E+02
      -0.879547960000000E+02       0.473568090000000E+02
      -0.879473970000000E+02       0.473554610000000E+02
      -0.879387870000000E+02       0.473467770000000E+02
      -0.879382500000000E+02       0.473422990000000E+02
      -0.879433600000000E+02       0.473358990000000E+02
      -0.879463520000000E+02       0.473342540000000E+02
      -0.879583860000000E+02       0.473344350000000E+02
      -0.879686040000000E+02       0.473325820000000E+02
      -0.879891330000000E+02       0.473226330000000E+02
      -0.880164780000000E+02       0.473062750000000E+02
      -0.880548490000000E+02       0.472982400000000E+02
      -0.880600900000000E+02       0.472957960000000E+02
      -0.880714760000000E+02       0.472867680000000E+02
      -0.880968510000000E+02       0.472613510000000E+02
      -0.881070416240257E+02       0.472594629024089E+02
      -0.881088330000000E+02       0.472591310000000E+02
      -0.881174560000000E+02       0.472551740000000E+02
      -0.881319430000000E+02       0.472395540000000E+02
      -0.881630590000000E+02       0.472162780000000E+02
      -0.881942180000000E+02       0.472092420000000E+02
      -0.882048490000000E+02       0.472104980000000E+02
      -0.882123610000000E+02       0.472094230000000E+02
      -0.882279250195559E+02       0.471997050830621E+02
      -0.882279253910900E+02       0.471997048510823E+02
      -0.882286592515188E+02       0.471992466407424E+02
      -0.882289870000000E+02       0.471990420000000E+02
      -0.882291682020277E+02       0.471988172223803E+02
      -0.882368920000000E+02       0.471892360000000E+02
      -0.882415531296205E+02       0.471760483026047E+02
      -0.882420060000000E+02       0.471747670000000E+02
      -0.882421290061190E+02       0.471716935397690E+02
      -0.882421513894554E+02       0.471711342643870E+02
      -0.882426600000000E+02       0.471584260000000E+02
      -0.882394700000000E+02       0.471511370000000E+02
      -0.882367210000000E+02       0.471492870000000E+02
      -0.882347662601620E+02       0.471494148282347E+02
      -0.882317970000000E+02       0.471496090000000E+02
      -0.882321640000000E+02       0.471459750000000E+02
      -0.882398950000000E+02       0.471394360000000E+02
      -0.882476280000000E+02       0.471359810000000E+02
      -0.882495710000000E+02       0.471362310000000E+02
      -0.882507850000000E+02       0.471402090000000E+02
      -0.882553030000000E+02       0.471436400000000E+02
      -0.882629720000000E+02       0.471451740000000E+02
      -0.882720170000000E+02       0.471435110000000E+02
      -0.882817010000000E+02       0.471382120000000E+02
      -0.882890400000000E+02       0.471296890000000E+02
      -0.882895430000000E+02       0.471266040000000E+02
      -0.882878700000000E+02       0.471253740000000E+02
      -0.882871730000000E+02       0.471204200000000E+02
      -0.882883470000000E+02       0.471145470000000E+02
      -0.882976250000000E+02       0.470985050000000E+02
      -0.883400520000000E+02       0.470804940000000E+02
      -0.883467090000000E+02       0.470793720000000E+02
      -0.883499520000000E+02       0.470763770000000E+02
      -0.883531910000000E+02       0.470690630000000E+02
      -0.883539520000000E+02       0.470580470000000E+02
      -0.883568629579085E+02       0.470476013282264E+02
      -0.883590540000000E+02       0.470397390000000E+02
      -0.883676240000000E+02       0.470192130000000E+02
      -0.883678821372882E+02       0.470189300746941E+02
      -0.883681474218507E+02       0.470186393157862E+02
      -0.883739660000000E+02       0.470122620000000E+02
      -0.883746852235681E+02       0.470117837534006E+02
      -0.883778832288037E+02       0.470096572447645E+02
      -0.883856060000000E+02       0.470045220000000E+02
      -0.884044980000000E+02       0.469833530000000E+02
      -0.884111450000000E+02       0.469779840000000E+02
      -0.884178820262971E+02       0.469768048764269E+02
      -0.884340102821575E+02       0.469739820869884E+02
      -0.884439010000000E+02       0.469722510000000E+02
      -0.884485700000000E+02       0.469467690000000E+02
      -0.884504659287604E+02       0.469402639169487E+02
      -0.884508679481220E+02       0.469388845563997E+02
      -0.884532796875996E+02       0.469306096855670E+02
      -0.884554040000000E+02       0.469233210000000E+02
      -0.884739168563751E+02       0.468895815342064E+02
      -0.884758590000000E+02       0.468860420000000E+02
      -0.884760945601616E+02       0.468820159182785E+02
      -0.884770215145177E+02       0.468661728573620E+02
      -0.884778523114403E+02       0.468519732733511E+02
      -0.884778523253640E+02       0.468519730353731E+02
      -0.884779350000000E+02       0.468505600000000E+02
      -0.884793371941908E+02       0.468460171609848E+02
      -0.884831973394107E+02       0.468335110342127E+02
      -0.884836535862461E+02       0.468320328823717E+02
      -0.884837480000000E+02       0.468317270000000E+02
      -0.884834953528902E+02       0.468305318430136E+02
      -0.884829035138498E+02       0.468277321253975E+02
      -0.884825790000000E+02       0.468261970000000E+02
      -0.884733420000000E+02       0.468062260000000E+02
      -0.884693895812383E+02       0.467992095848145E+02
      -0.884623490000000E+02       0.467867110000000E+02
      -0.884462900226070E+02       0.467867130139174E+02
      -0.884384270000000E+02       0.467867140000000E+02
      -0.884338350000000E+02       0.467935020000000E+02
      -0.884152250000000E+02       0.468117150000000E+02
      -0.883814100000000E+02       0.468384660000000E+02
      -0.883822040000000E+02       0.468444770000000E+02
      -0.883819471538561E+02       0.468461103019104E+02
      -0.883817274807300E+02       0.468478676571209E+02
      -0.883808488052532E+02       0.468500643500697E+02
      -0.883803949868577E+02       0.468517283459677E+02
      -0.883801897943887E+02       0.468524807161447E+02
      -0.883784324434352E+02       0.468548970822196E+02
      -0.883755767353650E+02       0.468573134482945E+02
      -0.883725013626824E+02       0.468581921195144E+02
      -0.883687669791354E+02       0.468573134482945E+02
      -0.883608680000000E+02       0.468562020000000E+02
      -0.883529081792584E+02       0.468569384260677E+02
      -0.883519400000000E+02       0.468570280000000E+02
      -0.883516512762728E+02       0.468572548196964E+02
      -0.883481766613378E+02       0.468599844571675E+02
      -0.883322749037416E+02       0.468724767863043E+02
      -0.883102900000000E+02       0.468897480000000E+02
      -0.882983307091333E+02       0.468966997546992E+02
      -0.882812440000000E+02       0.469066320000000E+02
      -0.882709600803732E+02       0.469112812464487E+02
      -0.882615930000000E+02       0.469155160000000E+02
      -0.882574259544955E+02       0.469189397977053E+02
      -0.882444370000000E+02       0.469296120000000E+02
      -0.882350346303626E+02       0.469331731124894E+02
      -0.881941181819398E+02       0.469486700649726E+02
      -0.881784240429223E+02       0.469546141616866E+02
      -0.881672270000000E+02       0.469588550000000E+02
      -0.881553740000000E+02       0.469650690000000E+02
      -0.881436880000000E+02       0.469666650000000E+02
      -0.881413779767599E+02       0.469657118910771E+02
      -0.881328760000000E+02       0.469622040000000E+02
      -0.881354268194179E+02       0.469594554839384E+02
      -0.881471924731142E+02       0.469467779545410E+02
      -0.881496474372724E+02       0.469441327228276E+02
      -0.881501140000000E+02       0.469436300000000E+02
      -0.881511814805970E+02       0.469429271258933E+02
      -0.881875220000000E+02       0.469189990000000E+02
      -0.881827720116973E+02       0.469134419954291E+02
      -0.881751970000000E+02       0.469045800000000E+02
      -0.881619130000000E+02       0.469049410000000E+02
      -0.881269270000000E+02       0.469098400000000E+02
      -0.881013150000000E+02       0.469172070000000E+02
      -0.880818700000000E+02       0.469204580000000E+02
      -0.880651920000000E+02       0.469185630000000E+02
      -0.880446193259916E+02       0.469124929818300E+02
      -0.880324080000000E+02       0.469088900000000E+02
      -0.880042980000000E+02       0.469069820000000E+02
      -0.880040589898499E+02       0.469069685281604E+02
      -0.879861130000000E+02       0.469059570000000E+02
      -0.879820995777885E+02       0.469063693643716E+02
      -0.879732165322481E+02       0.469072820646307E+02
      -0.879560000000000E+02       0.469090510000000E+02
      -0.879126263966870E+02       0.469095458211154E+02
      -0.879003390000000E+02       0.469096860000000E+02
      -0.878870757264445E+02       0.469008914538976E+02
      -0.878745380000000E+02       0.468925780000000E+02
      -0.878461950000000E+02       0.468839050000000E+02
      -0.878412280000000E+02       0.468843630000000E+02
      -0.878271620000000E+02       0.468897130000000E+02
      -0.878167940000000E+02       0.468911540000000E+02
      -0.878132877594891E+02       0.468880771953364E+02
      -0.878132260000000E+02       0.468880230000000E+02
      -0.877931940000000E+02       0.468808220000000E+02
      -0.877833665299362E+02       0.468799402471190E+02
      -0.877824610000000E+02       0.468798590000000E+02
      -0.877819992382678E+02       0.468795974379846E+02
      -0.877769300000000E+02       0.468767260000000E+02
      -0.877763130000000E+02       0.468725910000000E+02
      -0.877787520000000E+02       0.468704220000000E+02
      -0.877770447089995E+02       0.468672677185263E+02
      -0.877768040000000E+02       0.468668230000000E+02
      -0.877763920852336E+02       0.468666132529248E+02
      -0.877662326063534E+02       0.468614400444002E+02
      -0.877659890000000E+02       0.468613160000000E+02
      -0.877656803990607E+02       0.468612896861367E+02
      -0.877558680000000E+02       0.468604530000000E+02
      -0.877545174019018E+02       0.468611814618240E+02
      -0.877466460000000E+02       0.468654270000000E+02
      -0.877410140000000E+02       0.468652470000000E+02
      -0.877351001530200E+02       0.468506866544164E+02
      -0.877349478737568E+02       0.468503117311716E+02
      -0.877348700000000E+02       0.468501200000000E+02
      -0.877349907401159E+02       0.468499316921072E+02
      -0.877351006898305E+02       0.468497602130678E+02
      -0.877367320000000E+02       0.468472160000000E+02
      -0.877343250000000E+02       0.468369550000000E+02
      -0.877316969970492E+02       0.468315555462028E+02
      -0.877315220000000E+02       0.468311960000000E+02
      -0.877312143443030E+02       0.468309344483268E+02
      -0.877273580000000E+02       0.468276560000000E+02
      -0.877264440366435E+02       0.468275136146948E+02
      -0.877137370000000E+02       0.468255340000000E+02
      -0.876945900000000E+02       0.468271820000000E+02
      -0.876856980000000E+02       0.468325300000000E+02
      -0.876879300000000E+02       0.468391590000000E+02
      -0.876871640000000E+02       0.468417420000000E+02
      -0.876809050208798E+02       0.468424684886479E+02
      -0.876806680000000E+02       0.468424960000000E+02
      -0.876801974931645E+02       0.468420711846232E+02
      -0.876745410000000E+02       0.468369640000000E+02
      -0.876732319434959E+02       0.468279704747070E+02
      -0.876731770000000E+02       0.468275930000000E+02
      -0.876743450000000E+02       0.468240500000000E+02
      -0.876720150000000E+02       0.468204150000000E+02
      -0.876631791623468E+02       0.468156519454193E+02
      -0.876622610000000E+02       0.468151570000000E+02
      -0.876607854063959E+02       0.468147801066843E+02
      -0.876527589354348E+02       0.468127300007166E+02
      -0.876515100000000E+02       0.468124110000000E+02
      -0.876418870000000E+02       0.468137330000000E+02
      -0.876333000000000E+02       0.468121070000000E+02
      -0.876280810000000E+02       0.468051570000000E+02
      -0.876116605913192E+02       0.467914693762009E+02
      -0.876079880000000E+02       0.467884080000000E+02
      -0.876071779287038E+02       0.467880593390794E+02
      -0.875953070000000E+02       0.467829500000000E+02
      -0.875944568612642E+02       0.467773433912143E+02
      -0.875943634559122E+02       0.467767273890894E+02
      -0.875931770697434E+02       0.467689032507018E+02
      -0.875907670000000E+02       0.467530090000000E+02
      -0.875831021649687E+02       0.467315279701851E+02
      -0.875827450000000E+02       0.467305270000000E+02
      -0.875822418928244E+02       0.467299967918929E+02
      -0.875732030000000E+02       0.467204710000000E+02
      -0.875577720569765E+02       0.467105796711951E+02
      -0.875515248130969E+02       0.467065751496799E+02
      -0.875458436263330E+02       0.467029334742361E+02
      -0.875332320209632E+02       0.466948493581013E+02
      -0.875256008829003E+02       0.466899577519551E+02
      -0.875233080000000E+02       0.466884880000000E+02
